Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Satisfaction Score,Total Delay Time
1,1,0.436,1,0,0.082,36,26.0,0,0.425,62.0
1,0,0.256,1,1,0.082,5,0.0,0,0.614,5.0
0,1,0.346,1,1,0.014,0,0.0,0,0.464,0.0
0,1,0.5,0,1,0.467,0,2.0,0,0.5,2.0
1,1,0.449,0,1,0.223,0,0.0,0,0.718,0.0
1,1,0.346,1,2,0.193,0,0.0,1,0.514,0.0
1,0,0.192,1,1,0.432,1,0.0,1,0.704,1.0
1,1,0.577,0,1,0.182,3,0.0,0,0.496,3.0
1,1,0.295,1,0,0.533,0,0.0,1,0.668,0.0
1,1,0.513,1,0,0.025,0,0.0,1,0.739,0.0
1,1,0.513,0,1,0.191,0,0.0,0,0.593,0.0
1,1,0.782,0,1,0.123,11,12.0,0,0.668,23.0
0,1,0.128,0,1,0.063,0,0.0,0,0.461,0.0
0,0,0.385,1,0,0.137,6,5.0,0,0.357,11.0
1,0,0.308,1,1,0.316,8,0.0,0,0.793,8.0
0,1,0.474,1,0,0.366,0,0.0,1,0.882,0.0
0,1,0.654,1,1,0.101,0,0.0,1,0.786,0.0
1,0,0.526,1,0,0.034,3,0.0,0,0.636,3.0
1,1,0.013,0,1,0.014,0,0.0,0,0.343,0.0
1,1,0.218,1,1,0.211,5,2.0,1,0.721,7.0
0,1,0.474,1,0,0.636,33,24.0,1,0.832,57.0
0,1,0.436,1,0,0.405,17,8.0,1,0.861,25.0
0,0,0.231,1,1,0.162,0,0.0,0,0.439,0.0
1,1,0.654,1,1,0.036,0,0.0,0,0.564,0.0
1,0,0.269,1,2,0.181,66,69.0,0,0.529,135.0
1,1,0.423,1,0,0.799,0,0.0,1,0.904,0.0
1,1,0.244,1,1,0.233,10,9.0,0,0.332,19.0
1,1,0.449,1,0,0.547,6,0.0,1,0.714,6.0
1,0,0.244,1,0,0.072,6,17.0,0,0.568,23.0
1,1,0.128,1,0,0.442,222,205.0,0,0.436,427.0
0,1,0.167,0,1,0.014,0,0.0,1,0.614,0.0
1,1,0.526,0,1,0.04,0,0.0,0,0.586,0.0
1,1,0.577,1,0,0.698,0,10.0,1,0.654,10.0
1,1,0.641,1,0,0.289,71,94.0,1,0.614,165.0
1,1,0.538,1,1,0.017,0,0.0,1,0.65,0.0
1,1,0.731,0,1,0.014,0,0.0,0,0.532,0.0
1,1,0.628,1,1,0.014,0,0.0,1,0.718,0.0
0,1,0.679,1,0,0.081,0,0.0,1,0.739,0.0
0,1,0.59,1,0,0.166,0,0.0,1,0.843,0.0
0,1,0.462,1,2,0.109,0,1.0,0,0.443,1.0
0,1,0.0,0,1,0.294,0,0.0,0,0.682,0.0
0,1,0.667,0,1,0.102,0,0.0,0,0.454,0.0
0,1,0.487,0,1,0.306,0,0.0,0,0.557,0.0
1,1,0.679,1,1,0.124,0,0.0,0,0.818,0.0
0,1,0.628,0,2,0.074,3,0.0,0,0.668,3.0
0,1,0.256,0,1,0.062,135,135.0,0,0.746,270.0
0,0,0.205,1,1,0.157,0,10.0,0,0.496,10.0
0,0,0.538,0,1,0.093,0,0.0,1,0.654,0.0
0,1,0.59,1,0,0.146,18,4.0,1,0.746,22.0
1,0,0.256,1,1,0.105,0,0.0,0,0.404,0.0
0,1,0.346,1,1,0.02,0,0.0,1,0.7,0.0
0,0,0.231,1,1,0.148,42,25.0,0,0.661,67.0
0,1,0.436,0,1,0.063,0,0.0,0,0.796,0.0
0,0,0.192,1,1,0.116,106,97.0,0,0.586,203.0
0,1,0.333,0,1,0.128,0,0.0,0,0.514,0.0
1,1,0.59,0,1,0.109,0,0.0,0,0.629,0.0
1,1,0.077,0,1,0.195,0,0.0,0,0.518,0.0
1,1,0.5,1,0,0.661,0,0.0,1,0.818,0.0
1,0,0.385,1,0,0.065,8,0.0,0,0.557,8.0
1,0,0.231,1,1,0.182,0,0.0,1,0.682,0.0
0,1,0.218,0,1,0.184,7,0.0,0,0.493,7.0
1,1,0.731,0,1,0.087,0,0.0,0,0.589,0.0
0,1,0.333,1,1,0.037,40,45.0,1,0.718,85.0
1,1,0.59,0,1,0.082,33,12.0,0,0.664,45.0
0,1,0.013,0,1,0.141,25,52.0,0,0.636,77.0
1,1,0.59,1,0,0.33,0,0.0,1,0.796,0.0
1,1,0.641,1,1,0.116,20,16.0,0,0.379,36.0
0,1,0.487,1,0,0.663,0,0.0,1,0.846,0.0
1,1,0.513,1,0,0.079,27,21.0,0,0.407,48.0
0,1,0.462,1,0,0.58,12,12.0,1,0.854,24.0
0,1,0.526,1,0,0.307,0,0.0,1,0.604,0.0
0,0,0.372,1,1,0.034,0,0.0,0,0.664,0.0
1,1,0.526,1,0,0.044,0,0.0,1,0.679,0.0
0,1,0.346,1,0,0.429,0,0.0,1,0.789,0.0
0,1,0.282,1,0,0.739,23,25.0,1,0.804,48.0
0,1,0.679,1,0,0.799,97,96.0,1,0.889,193.0
1,1,0.5,1,0,0.149,12,11.0,1,0.471,23.0
1,1,0.359,1,0,0.365,0,0.0,1,0.664,0.0
1,1,0.628,0,1,0.06,0,5.0,0,0.636,5.0
1,1,0.641,1,0,0.387,0,0.0,1,0.925,0.0
1,1,0.026,1,0,0.397,2,11.0,0,0.364,13.0
0,1,0.577,1,0,0.036,0,0.0,1,0.621,0.0
1,1,0.615,1,0,0.04,0,0.0,1,0.532,0.0
0,1,0.346,0,1,0.362,0,0.0,0,0.514,0.0
0,1,0.397,1,0,0.322,49,30.0,1,0.814,79.0
0,1,0.295,0,2,0.017,0,0.0,0,0.55,0.0
0,0,0.192,1,1,0.063,23,16.0,1,0.564,39.0
0,1,0.41,1,0,0.47,7,2.0,1,0.771,9.0
1,1,0.41,1,2,0.595,0,0.0,0,0.504,0.0
0,0,0.359,1,0,0.177,0,0.0,0,0.682,0.0
0,1,0.269,0,1,0.347,0,0.0,0,0.521,0.0
0,1,0.577,0,1,0.06,0,0.0,1,0.8,0.0
0,1,0.551,0,1,0.077,0,0.0,0,0.657,0.0
0,1,0.641,1,0,0.069,47,50.0,1,0.786,97.0
0,1,0.526,0,1,0.139,0,0.0,0,0.511,0.0
0,0,0.192,1,1,0.159,13,0.0,0,0.639,13.0
1,1,0.731,0,1,0.04,79,80.0,0,0.511,159.0
0,1,0.346,0,1,0.034,0,0.0,0,0.589,0.0
1,0,0.282,1,0,0.214,4,0.0,0,0.582,4.0
0,1,0.564,1,0,0.428,0,0.0,1,0.846,0.0
0,1,0.038,0,1,0.294,0,4.0,0,0.618,4.0
0,1,0.474,1,0,0.329,0,0.0,1,0.689,0.0
0,1,0.641,1,0,0.046,10,17.0,1,0.486,27.0
1,1,0.449,0,2,0.516,40,60.0,0,0.643,100.0
1,1,0.346,0,0,0.204,0,0.0,0,0.4,0.0
1,0,0.244,1,0,0.209,17,22.0,1,0.761,39.0
0,0,0.167,1,1,0.2,26,21.0,1,0.654,47.0
1,1,0.551,0,1,0.016,0,0.0,0,0.621,0.0
1,1,0.423,0,1,0.426,45,54.0,1,0.939,99.0
0,0,0.231,1,0,0.214,0,0.0,1,0.432,0.0
1,1,0.385,0,1,0.045,0,0.0,0,0.7,0.0
1,1,0.833,1,0,0.284,0,0.0,0,0.707,0.0
1,1,0.346,1,0,0.178,0,0.0,1,0.696,0.0
1,1,0.462,1,1,0.316,0,0.0,1,0.529,0.0
0,1,0.359,1,2,0.186,3,3.0,1,0.789,6.0
0,1,0.167,0,1,0.052,29,19.0,0,0.621,48.0
1,1,0.654,0,1,0.1,0,0.0,0,0.654,0.0
0,0,0.244,1,0,0.063,45,47.0,0,0.793,92.0
0,1,0.372,1,0,0.512,12,4.0,1,0.55,16.0
0,0,0.256,1,0,0.048,0,21.0,1,0.421,21.0
1,0,0.231,1,2,0.214,52,36.0,0,0.596,88.0
1,1,0.474,0,1,0.181,16,1.0,0,0.711,17.0
0,1,0.513,0,1,0.521,1,6.0,0,0.479,7.0
1,1,0.205,1,0,0.073,27,34.0,0,0.675,61.0
1,1,0.0,0,1,0.075,0,0.0,0,0.493,0.0
0,1,0.603,1,1,0.122,3,0.0,1,0.693,3.0
1,1,0.513,1,0,0.522,0,1.0,1,0.868,1.0
1,1,0.269,1,0,0.785,0,0.0,1,0.746,0.0
1,1,0.269,1,0,0.15,169,163.0,1,0.564,332.0
1,1,0.282,0,1,0.181,49,49.0,0,0.804,98.0
1,1,0.41,1,0,0.704,0,0.0,1,0.757,0.0
1,1,0.577,1,2,0.071,10,3.0,0,0.554,13.0
0,1,0.538,1,0,0.054,4,0.0,1,0.904,4.0
0,1,0.013,0,1,0.058,0,0.0,0,0.854,0.0
1,1,0.218,1,0,0.634,2,0.0,1,0.661,2.0
0,1,0.487,0,1,0.205,32,18.0,0,0.514,50.0
1,1,0.59,1,0,0.299,0,0.0,0,0.389,0.0
0,0,0.205,1,1,0.096,0,0.0,1,0.654,0.0
1,0,0.205,1,0,0.091,0,0.0,1,0.832,0.0
1,1,0.436,1,0,0.315,0,0.0,1,0.671,0.0
0,1,0.359,1,0,0.038,0,11.0,1,0.514,11.0
1,1,0.641,1,2,0.085,51,50.0,0,0.536,101.0
0,1,0.372,1,1,0.062,0,0.0,0,0.518,0.0
1,1,0.577,0,1,0.366,98,214.0,0,0.564,312.0
1,1,0.667,1,0,0.683,0,0.0,1,0.654,0.0
1,0,0.756,0,1,0.174,32,23.0,0,0.471,55.0
0,1,0.282,0,1,0.121,3,1.0,0,0.764,4.0
1,1,0.462,1,1,0.015,0,0.0,1,0.743,0.0
1,0,0.269,1,0,0.487,0,0.0,0,0.632,0.0
0,0,0.397,1,0,0.215,17,20.0,1,0.511,37.0
1,0,0.269,1,1,0.54,1,5.0,0,0.582,6.0
1,1,0.705,1,2,0.068,155,163.0,0,0.325,318.0
1,1,0.474,1,0,0.344,12,17.0,1,0.846,29.0
1,0,0.423,1,0,0.037,0,2.0,0,0.779,2.0
1,1,0.551,0,1,0.175,0,0.0,0,0.436,0.0
0,0,0.256,1,0,0.178,0,0.0,0,0.504,0.0
0,1,0.654,1,0,0.157,17,3.0,0,0.511,20.0
1,1,0.5,1,0,0.63,74,73.0,1,0.65,147.0
0,0,0.321,1,1,0.068,0,0.0,0,0.536,0.0
0,1,0.192,0,1,0.203,0,0.0,0,0.761,0.0
0,1,0.244,1,2,0.183,0,3.0,1,0.507,3.0
0,1,0.077,0,1,0.079,6,9.0,0,0.404,15.0
0,1,0.372,0,2,0.308,26,32.0,0,0.618,58.0
1,1,0.218,1,0,0.148,6,0.0,1,0.746,6.0
1,0,0.513,1,0,0.085,20,8.0,0,0.668,28.0
0,1,0.603,1,0,0.477,0,12.0,1,0.7,12.0
1,0,0.244,1,2,0.148,73,55.0,0,0.357,128.0
0,1,0.423,1,0,0.206,0,0.0,1,0.814,0.0
1,1,0.231,0,1,0.035,0,0.0,0,0.539,0.0
0,1,0.077,1,0,0.354,0,0.0,1,0.539,0.0
1,0,0.308,1,1,0.207,0,0.0,0,0.507,0.0
1,1,0.628,1,0,0.071,0,0.0,1,0.686,0.0
1,1,0.321,1,0,0.511,28,32.0,1,0.646,60.0
1,1,0.679,1,0,0.48,12,0.0,1,0.775,12.0
1,1,0.59,0,1,0.285,1,3.0,0,0.6,4.0
0,1,0.564,1,0,0.413,0,1.0,1,0.839,1.0
0,1,0.372,1,0,0.63,2,0.0,1,0.786,2.0
1,1,0.667,0,1,0.145,0,0.0,0,0.668,0.0
0,1,0.346,0,1,0.113,0,20.0,0,0.686,20.0
1,1,0.397,1,0,0.59,0,26.0,1,0.507,26.0
0,1,0.013,0,0,0.429,5,0.0,0,0.721,5.0
1,1,0.449,1,0,0.741,1,4.0,0,0.618,5.0
1,1,0.462,1,0,0.111,0,0.0,1,0.846,0.0
1,1,0.474,1,0,0.289,4,15.0,0,0.496,19.0
0,1,0.551,0,0,0.125,0,0.0,0,0.55,0.0
1,1,0.41,0,1,0.041,42,63.0,0,0.714,105.0
0,1,0.538,1,0,0.087,0,0.0,1,0.561,0.0
1,1,0.5,0,1,0.231,0,0.0,0,0.461,0.0
1,0,0.218,1,1,0.21,2,0.0,1,0.557,2.0
1,0,0.231,1,0,0.221,1,0.0,1,0.596,1.0
0,1,0.667,1,0,0.77,23,17.0,1,0.775,40.0
1,1,0.333,0,0,0.125,13,22.0,0,0.482,35.0
1,1,0.167,1,0,0.145,107,88.0,0,0.564,195.0
1,1,0.667,1,0,0.114,0,17.0,1,0.579,17.0
0,1,0.115,0,0,0.211,0,0.0,1,0.768,0.0
1,0,0.192,1,1,0.052,63,65.0,0,0.629,128.0
1,1,0.487,1,0,0.529,0,0.0,1,0.814,0.0
0,1,0.436,1,0,0.031,0,0.0,0,0.461,0.0
0,1,0.321,0,1,0.204,2,0.0,0,0.707,2.0
0,1,0.449,0,1,0.272,26,24.0,0,0.504,50.0
1,1,0.436,1,0,0.437,0,0.0,0,0.432,0.0
1,0,0.231,1,0,0.254,1,0.0,1,0.757,1.0
1,1,0.244,1,0,0.739,20,25.0,1,0.786,45.0
0,1,0.526,0,1,0.2,0,0.0,0,0.521,0.0
1,1,0.449,1,0,0.577,0,0.0,1,0.689,0.0
0,0,0.436,1,0,0.064,14,13.0,0,0.629,27.0
1,1,0.487,0,1,0.014,0,4.0,1,0.425,4.0
0,1,0.269,1,0,0.536,148,175.0,1,0.818,323.0
0,1,0.115,0,0,0.08,0,1.0,0,0.564,1.0
0,1,0.09,0,1,0.274,198,187.0,0,0.618,385.0
0,1,0.051,0,1,0.099,0,0.0,0,0.682,0.0
1,0,0.385,1,1,0.032,32,18.0,0,0.514,50.0
0,1,0.615,1,2,0.143,11,17.0,1,0.539,28.0
1,1,0.077,0,1,0.076,0,0.0,0,0.65,0.0
0,1,0.628,1,0,0.012,0,0.0,0,0.571,0.0
0,1,0.372,1,1,0.04,0,1.0,1,0.575,1.0
0,1,0.551,1,0,0.559,42,47.0,1,0.761,89.0
0,0,0.231,1,1,0.222,0,0.0,0,0.539,0.0
1,1,0.538,1,0,0.057,0,0.0,1,0.614,0.0
0,1,0.679,1,2,0.022,0,0.0,1,0.761,0.0
0,0,0.628,1,2,0.012,5,6.0,0,0.632,11.0
0,1,0.333,0,1,0.494,0,0.0,0,0.679,0.0
0,1,0.333,1,0,0.251,9,1.0,1,0.664,10.0
0,1,0.397,1,1,0.178,165,152.0,0,0.557,317.0
1,1,0.269,0,1,0.191,0,0.0,0,0.618,0.0
0,0,0.244,1,0,0.124,0,0.0,1,0.907,0.0
0,1,0.782,0,1,0.101,35,22.0,0,0.718,57.0
0,1,0.667,1,0,0.394,14,9.0,1,0.818,23.0
1,1,0.615,1,0,0.193,0,0.0,1,0.696,0.0
0,1,0.564,1,0,0.675,0,11.0,1,0.711,11.0
1,1,0.526,0,1,0.166,7,0.0,1,0.807,7.0
0,1,0.41,0,1,0.194,0,14.0,0,0.629,14.0
1,1,0.192,1,0,0.033,0,0.0,1,0.904,0.0
1,1,0.154,1,1,0.22,3,0.0,0,0.418,3.0
0,1,0.513,1,0,0.344,5,0.0,1,0.818,5.0
0,1,0.333,1,2,0.209,86,92.0,0,0.532,178.0
0,0,0.192,1,1,0.066,0,1.0,0,0.707,1.0
0,1,0.628,1,0,0.793,0,0.0,1,0.65,0.0
1,1,0.385,0,1,0.158,16,5.0,0,0.539,21.0
1,1,0.372,1,0,0.508,43,42.0,0,0.518,85.0
1,1,0.5,1,0,0.708,0,0.0,1,0.879,0.0
1,0,0.423,1,0,0.067,27,21.0,0,0.375,48.0
1,1,0.577,1,0,0.588,55,55.0,1,0.636,110.0
1,1,0.474,1,0,0.087,0,0.0,1,0.889,0.0
1,0,0.218,1,1,0.085,0,0.0,0,0.632,0.0
1,0,0.128,1,1,0.164,0,0.0,1,0.761,0.0
0,1,0.487,1,0,0.104,7,0.0,1,0.604,7.0
1,1,0.051,0,1,0.272,6,8.0,0,0.543,14.0
0,1,0.333,1,0,0.785,0,0.0,1,0.829,0.0
0,1,0.679,1,0,0.039,0,0.0,1,0.875,0.0
1,1,0.603,1,0,0.558,0,1.0,1,0.65,1.0
0,1,0.321,0,2,0.293,0,0.0,0,0.654,0.0
0,1,0.474,1,0,0.644,0,6.0,0,0.4,6.0
0,1,0.705,0,1,0.276,0,0.0,0,0.586,0.0
0,1,0.526,0,1,0.207,5,0.0,0,0.443,5.0
0,0,0.385,1,1,0.062,0,26.0,0,0.65,26.0
1,1,0.423,1,0,0.321,0,13.0,1,0.664,13.0
1,0,0.269,1,1,0.14,6,2.0,0,0.382,8.0
1,1,0.679,1,0,0.126,15,0.0,1,0.689,15.0
1,0,0.218,1,0,0.185,2,0.0,1,0.479,2.0
0,1,0.385,0,1,0.067,2,2.0,0,0.611,4.0
1,1,0.769,0,1,0.089,0,0.0,0,0.693,0.0
1,1,0.487,1,0,0.062,13,5.0,1,0.907,18.0
1,1,0.526,1,0,0.589,31,38.0,0,0.557,69.0
1,1,0.577,1,0,0.494,3,0.0,1,0.575,3.0
0,1,0.333,1,0,0.574,16,12.0,0,0.546,28.0
0,1,0.628,1,0,0.585,0,0.0,1,0.782,0.0
0,0,0.205,1,0,0.051,33,17.0,0,0.75,50.0
0,1,0.09,0,1,0.1,0,0.0,0,0.65,0.0
0,1,0.577,1,0,0.078,62,58.0,1,0.829,120.0
0,0,0.282,1,0,0.156,8,0.0,0,0.546,8.0
1,0,0.487,1,1,0.012,0,31.0,0,0.432,31.0
1,1,0.667,1,0,0.355,0,0.0,1,0.7,0.0
0,1,0.321,0,1,0.033,1,0.0,0,0.525,1.0
1,1,0.218,1,0,0.067,34,26.0,0,0.529,60.0
1,1,0.231,1,0,0.039,0,0.0,1,0.7,0.0
1,1,0.577,1,1,0.076,0,42.0,1,0.371,42.0
0,1,0.679,1,0,0.182,12,12.0,1,0.664,24.0
0,1,0.538,1,0,0.185,0,0.0,0,0.45,0.0
1,1,0.205,1,0,0.511,0,0.0,1,0.589,0.0
1,1,0.59,1,0,0.79,1,2.0,1,0.729,3.0
1,0,0.41,1,0,0.169,0,0.0,0,0.529,0.0
1,1,0.59,1,0,0.193,0,0.0,1,0.832,0.0
1,0,0.231,1,0,0.234,0,0.0,1,0.725,0.0
1,1,0.154,0,1,0.032,8,16.0,0,0.761,24.0
1,1,0.679,1,0,0.711,0,0.0,1,0.789,0.0
1,1,0.115,0,1,0.018,0,0.0,0,0.521,0.0
1,0,0.372,1,1,0.04,74,66.0,0,0.689,140.0
1,1,0.679,1,0,0.272,0,0.0,1,0.679,0.0
1,1,0.436,0,0,0.212,0,10.0,0,0.736,10.0
1,1,0.346,1,0,0.413,6,0.0,1,0.646,6.0
0,1,0.436,1,0,0.074,38,42.0,0,0.4,80.0
0,1,0.372,1,0,0.611,22,14.0,0,0.379,36.0
1,1,0.744,0,1,0.157,0,0.0,0,0.561,0.0
0,1,0.628,0,1,0.166,0,0.0,0,0.743,0.0
1,1,0.385,1,0,0.772,0,0.0,0,0.482,0.0
0,1,0.436,1,0,0.652,0,0.0,1,0.546,0.0
1,1,0.026,0,1,0.341,56,52.0,1,0.771,108.0
1,1,0.372,0,1,0.198,0,0.0,0,0.596,0.0
1,1,0.0,0,1,0.166,3,0.0,0,0.525,3.0
0,1,0.526,1,0,0.486,0,1.0,1,0.7,1.0
1,0,0.295,1,2,0.016,30,30.0,0,0.689,60.0
1,1,0.744,0,1,0.119,0,0.0,0,0.693,0.0
0,1,0.487,1,0,0.506,0,0.0,1,0.686,0.0
0,1,0.5,1,0,0.135,0,7.0,0,0.607,7.0
1,1,0.756,0,1,0.276,14,2.0,0,0.632,16.0
1,1,0.449,1,0,0.012,0,4.0,1,0.661,4.0
1,1,0.526,1,0,0.285,1,0.0,1,0.436,1.0
0,1,0.09,0,1,0.039,0,0.0,0,0.514,0.0
1,1,0.205,0,1,0.18,7,2.0,1,0.875,9.0
0,1,0.513,1,1,0.033,0,0.0,1,0.579,0.0
0,1,0.577,1,0,0.261,0,0.0,0,0.825,0.0
1,1,0.487,1,0,0.795,4,0.0,1,0.679,4.0
0,1,0.513,1,0,0.084,40,29.0,1,0.711,69.0
1,1,0.026,0,1,0.046,0,0.0,1,0.618,0.0
1,1,0.423,1,0,0.131,0,0.0,1,0.707,0.0
1,1,0.282,0,1,0.124,19,8.0,0,0.729,27.0
1,1,0.385,1,0,0.728,0,0.0,1,0.786,0.0
1,1,0.487,0,1,0.153,0,0.0,0,0.539,0.0
0,1,0.756,0,1,0.276,0,0.0,0,0.532,0.0
0,0,0.372,1,1,0.042,9,4.0,0,0.482,13.0
1,0,0.462,1,1,0.077,29,19.0,0,0.482,48.0
1,1,0.244,1,0,0.5,412,410.0,1,0.489,822.0
0,0,0.205,1,1,0.186,0,0.0,0,0.429,0.0
1,0,0.231,1,0,0.073,10,7.0,0,0.782,17.0
1,1,0.0,0,1,0.258,0,0.0,0,0.496,0.0
1,1,0.641,1,0,0.048,4,2.0,1,0.782,6.0
0,1,0.769,0,1,0.1,7,4.0,0,0.732,11.0
0,1,0.808,0,2,0.048,0,0.0,0,0.611,0.0
0,1,0.346,1,0,0.729,13,18.0,0,0.704,31.0
0,1,0.603,1,0,0.089,0,0.0,1,0.643,0.0
0,1,0.205,0,1,0.066,5,1.0,0,0.682,6.0
0,0,0.218,1,0,0.114,1,0.0,1,0.768,1.0
0,1,0.397,1,1,0.17,0,0.0,0,0.639,0.0
0,0,0.218,1,0,0.178,3,33.0,1,0.804,36.0
1,1,0.756,0,1,0.007,10,10.0,0,0.464,20.0
1,1,0.372,0,1,0.185,0,0.0,0,0.35,0.0
1,1,0.462,1,0,0.479,4,0.0,1,0.579,4.0
1,1,0.218,0,1,0.229,0,0.0,0,0.546,0.0
1,1,0.5,1,1,0.038,32,24.0,0,0.296,56.0
1,1,0.244,0,1,0.111,0,0.0,0,0.804,0.0
0,1,0.654,1,0,0.093,21,8.0,1,0.786,29.0
0,1,0.474,1,0,0.742,14,14.0,1,0.668,28.0
1,1,0.654,1,0,0.326,45,33.0,0,0.618,78.0
1,1,0.205,1,1,0.236,0,0.0,1,0.475,0.0
1,1,0.59,1,0,0.488,2,43.0,1,0.571,45.0
1,1,0.256,1,0,0.215,0,3.0,1,0.575,3.0
0,0,0.474,1,1,0.091,41,44.0,1,0.6,85.0
0,1,0.359,0,1,0.2,0,15.0,0,0.521,15.0
0,1,0.218,0,1,0.187,56,43.0,0,0.8,99.0
0,0,0.244,1,1,0.095,0,113.0,0,0.621,113.0
0,1,0.577,1,0,0.181,0,0.0,1,0.893,0.0
1,0,0.192,1,0,0.131,0,27.0,1,0.7,27.0
1,1,0.308,1,0,0.463,4,0.0,1,0.529,4.0
0,1,0.628,1,0,0.081,0,0.0,1,0.668,0.0
0,1,0.333,0,1,0.257,0,14.0,0,0.711,14.0
0,1,0.474,1,1,0.027,0,4.0,0,0.639,4.0
1,1,0.577,1,0,0.571,0,47.0,1,0.743,47.0
1,1,0.179,0,0,0.068,0,0.0,0,0.771,0.0
0,1,0.449,1,0,0.613,0,0.0,1,0.854,0.0
1,0,0.551,1,0,0.387,4,13.0,0,0.529,17.0
1,1,0.269,0,0,0.367,2,0.0,0,0.439,2.0
1,1,0.667,1,1,0.011,36,30.0,0,0.582,66.0
0,1,0.231,0,1,0.105,0,0.0,0,0.618,0.0
1,1,0.872,1,0,0.33,0,0.0,0,0.418,0.0
0,0,0.218,1,1,0.214,0,0.0,1,0.518,0.0
1,0,0.179,1,1,0.178,0,0.0,0,0.596,0.0
0,0,0.372,1,1,0.092,1,0.0,0,0.421,1.0
1,0,0.192,1,1,0.126,0,0.0,0,0.496,0.0
1,1,0.423,1,0,0.479,0,0.0,1,0.95,0.0
0,1,0.436,1,0,0.449,8,0.0,0,0.432,8.0
0,1,0.103,0,1,0.197,392,401.0,0,0.593,793.0
0,1,0.513,1,0,0.129,0,0.0,0,0.439,0.0
0,1,0.154,0,1,0.032,36,35.0,0,0.664,71.0
1,1,0.628,1,0,0.124,0,0.0,1,0.754,0.0
1,1,0.397,0,1,0.405,11,13.0,0,0.582,24.0
1,1,0.359,1,0,0.018,0,13.0,0,0.429,13.0
1,0,0.179,1,1,0.147,0,0.0,1,0.714,0.0
1,1,0.462,1,0,0.41,0,0.0,1,0.586,0.0
1,1,0.641,0,1,0.112,0,0.0,0,0.764,0.0
0,1,0.474,1,0,0.715,4,13.0,1,0.496,17.0
1,1,0.077,0,1,0.131,0,0.0,0,0.711,0.0
1,0,0.385,1,0,0.272,0,4.0,0,0.529,4.0
0,1,0.526,1,0,0.075,8,7.0,1,0.95,15.0
1,1,0.192,1,0,0.553,0,0.0,0,0.482,0.0
0,1,0.218,1,0,0.149,0,0.0,0,0.468,0.0
1,1,0.538,1,0,0.248,0,0.0,1,0.814,0.0
1,1,0.487,1,0,0.048,5,1.0,1,0.711,6.0
0,1,0.59,1,1,0.124,0,3.0,0,0.532,3.0
0,1,0.603,1,1,0.096,9,17.0,0,0.589,26.0
1,1,0.462,1,0,0.2,0,0.0,1,0.725,0.0
1,0,0.397,1,0,0.083,8,3.0,1,0.646,11.0
0,0,0.026,1,1,0.201,0,0.0,1,0.646,0.0
0,1,0.577,0,1,0.128,2,0.0,0,0.579,2.0
1,1,0.41,1,0,0.585,17,0.0,1,0.536,17.0
1,1,0.256,1,0,0.69,0,0.0,0,0.639,0.0
0,0,0.256,1,0,0.048,41,51.0,0,0.55,92.0
1,1,0.731,1,1,0.045,13,40.0,0,0.546,53.0
1,0,0.179,1,1,0.089,112,116.0,0,0.568,228.0
1,1,0.282,1,0,0.137,0,0.0,1,0.754,0.0
0,1,0.577,1,0,0.771,0,0.0,0,0.529,0.0
0,1,0.077,0,1,0.169,157,142.0,0,0.629,299.0
1,1,0.487,1,1,0.241,9,0.0,0,0.496,9.0
1,1,0.59,1,0,0.53,29,26.0,1,0.564,55.0
0,1,0.705,0,2,0.148,6,20.0,0,0.639,26.0
0,1,0.513,1,0,0.077,43,37.0,1,0.846,80.0
1,0,0.41,1,0,0.084,0,0.0,0,0.539,0.0
0,0,0.244,1,0,0.215,0,0.0,0,0.404,0.0
0,1,0.308,1,2,0.039,0,0.0,1,0.768,0.0
0,1,0.115,1,0,0.316,0,0.0,1,0.782,0.0
1,1,0.513,1,0,0.463,0,0.0,1,0.604,0.0
0,0,0.256,1,0,0.104,0,0.0,0,0.432,0.0
0,1,0.359,1,0,0.367,81,96.0,0,0.686,177.0
1,1,0.269,1,0,0.144,3,0.0,1,0.389,3.0
0,1,0.615,1,0,0.559,52,48.0,1,0.757,100.0
1,1,0.487,1,0,0.105,0,3.0,1,0.896,3.0
1,0,0.192,1,1,0.103,39,22.0,0,0.521,61.0
0,1,0.282,0,1,0.054,0,0.0,0,0.339,0.0
1,1,0.474,1,0,0.271,141,129.0,1,0.807,270.0
1,1,0.513,1,0,0.631,581,580.0,1,0.657,1161.0
1,1,0.59,1,0,0.781,0,29.0,1,0.739,29.0
1,1,0.167,1,0,0.572,0,0.0,1,0.729,0.0
0,1,0.026,0,1,0.209,0,18.0,0,0.711,18.0
0,0,0.231,1,1,0.19,0,0.0,0,0.407,0.0
0,1,0.256,1,0,0.739,0,0.0,1,0.739,0.0
0,1,0.679,0,1,0.024,0,0.0,0,0.561,0.0
0,1,0.782,0,1,0.141,0,0.0,0,0.639,0.0
1,1,0.731,0,1,0.022,0,0.0,0,0.593,0.0
0,1,0.321,0,1,0.169,0,0.0,0,0.446,0.0
0,1,0.423,1,1,0.063,0,0.0,1,0.614,0.0
1,1,0.603,1,0,0.438,2,0.0,1,0.789,2.0
1,1,0.718,0,1,0.032,0,0.0,0,0.561,0.0
0,1,0.051,0,1,0.066,41,39.0,0,0.679,80.0
0,0,0.231,1,0,0.08,0,0.0,0,0.604,0.0
1,1,0.41,1,1,0.08,225,218.0,1,0.7,443.0
