Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Satisfaction Score
0,1,0,0,1,0.0783521809369951,2,3,2,3,3,2,3,3,3,4,2,3,2,3,0.0,0.0,0,2.7142857142857144
1,0,1,1,1,0.2655492730210016,3,3,3,4,4,3,3,4,4,4,5,1,5,4,0.0,0.0,0,3.571428571428572
0,1,1,1,0,0.5440226171243943,5,5,3,5,5,5,5,5,5,4,4,4,5,5,0.0106382978723404,0.0170403587443946,1,4.642857142857143
0,1,0,1,0,0.3008885298869144,3,2,2,2,3,3,3,3,1,4,4,4,4,3,0.000886524822695,0.0017937219730941,0,2.9285714285714284
1,1,2,0,2,0.1609450726978998,2,5,2,1,2,4,5,4,4,2,4,5,4,4,0.051418439716312,0.0627802690582959,0,3.4285714285714284
1,0,1,1,0,0.0343295638126009,4,4,4,1,4,4,3,4,3,2,4,3,4,4,0.0,0.0,1,3.4285714285714284
0,1,1,1,0,0.2837237479806139,3,3,3,3,4,4,4,4,4,4,5,3,5,4,0.0106382978723404,0.0,1,3.7857142857142856
1,0,1,1,0,0.2514135702746365,1,1,1,4,5,1,5,5,4,3,4,5,5,5,0.0,0.0,0,3.5
0,1,2,1,0,0.1952746365105008,5,5,5,5,5,5,5,4,4,4,4,5,4,4,0.0079787234042553,0.0044843049327354,1,4.571428571428571
0,0,1,1,0,0.1768982229402262,5,4,5,5,3,5,3,3,5,2,5,5,5,3,0.0,0.0,1,4.142857142857143
1,0,1,1,1,0.1696284329563812,2,2,2,3,3,2,3,3,3,1,4,3,3,3,0.0159574468085106,0.0,0,2.642857142857143
1,1,0,0,1,0.1147011308562197,2,3,3,4,4,3,4,4,1,3,3,2,3,4,0.0,0.0,0,3.071428571428572
0,1,2,1,0,0.6207592891760906,1,5,5,5,2,4,4,1,1,1,1,4,1,1,0.0,0.0,0,2.571428571428572
0,1,2,1,1,0.0716882067851373,2,3,3,3,2,2,2,2,1,3,4,5,2,2,0.0062056737588652,0.000896860986547,1,2.571428571428572
1,0,1,1,1,0.1779079159935379,1,1,1,3,3,1,3,3,3,5,3,4,4,3,0.0,0.0,0,2.7142857142857144
0,1,2,0,1,0.1039983844911147,1,5,1,4,4,1,4,4,5,2,2,4,4,4,0.0,0.0044843049327354,0,3.2142857142857144
1,1,1,1,0,0.1611470113085622,3,3,3,3,3,1,2,4,4,4,4,1,4,5,0.0088652482269503,0.0017937219730941,1,3.142857142857143
0,1,0,0,2,0.1197495961227786,3,4,3,3,1,3,5,1,5,4,4,1,1,1,0.0,0.0,0,2.7857142857142856
1,1,2,1,0,0.3867124394184168,4,4,4,4,4,3,3,4,4,4,4,1,4,1,0.0,0.0,0,3.4285714285714284
0,1,2,0,0,0.101373182552504,5,4,5,4,4,4,5,1,1,5,1,4,1,3,0.0,0.0,1,3.357142857142857
0,0,1,1,1,0.1407512116316639,1,1,1,4,5,1,5,5,4,1,3,4,4,5,0.0,0.010762331838565,0,3.142857142857143
1,1,1,1,0,0.5004038772213247,1,1,1,1,4,4,4,2,3,1,4,4,2,4,0.3652482269503546,0.3677130044843049,1,2.571428571428572
0,1,1,1,0,0.3590468497576736,3,3,3,3,3,3,3,3,1,3,4,2,3,3,0.0,0.0,0,2.857142857142857
1,0,2,1,0,0.3178513731825525,2,2,2,2,1,2,1,1,4,4,5,3,4,1,0.0,0.0,0,2.4285714285714284
0,0,0,1,1,0.010702746365105,3,3,3,4,2,3,2,2,2,2,3,2,3,2,0.0531914893617021,0.0439461883408071,0,2.571428571428572
0,0,1,1,1,0.1985056542810985,4,4,4,2,2,4,2,2,2,3,2,4,4,2,0.0,0.0053811659192825,1,2.9285714285714284
0,1,0,0,1,0.1773021001615509,3,5,3,3,5,3,5,5,3,3,5,1,2,5,0.0,0.0,0,3.642857142857143
0,1,2,1,1,0.1304523424878837,3,4,4,4,3,3,3,3,2,4,3,4,4,3,0.027482269503546,0.0295964125560538,0,3.357142857142857
1,1,2,1,1,0.0413974151857835,1,3,3,3,4,3,3,2,2,1,2,2,2,1,0.0,0.0,0,2.2857142857142856
0,1,2,0,0,0.2344507269789984,3,5,4,3,3,4,4,1,1,4,1,4,1,5,0.0,0.0,0,3.071428571428572
1,1,2,1,0,0.4666801292407108,4,4,4,4,5,4,4,4,4,4,4,4,4,5,0.0319148936170212,0.0170403587443946,1,4.142857142857143
1,1,0,0,1,0.2762520193861066,2,4,2,3,3,2,3,3,3,4,3,3,4,3,0.0,0.0,0,3.0
0,1,2,1,2,0.0682552504038772,5,2,2,2,5,5,5,5,1,4,4,1,1,5,0.0,0.0,1,3.357142857142857
1,1,2,1,0,0.5098949919224557,2,2,2,2,5,5,5,3,5,3,4,5,3,5,0.0035460992907801,0.0089686098654708,1,3.642857142857143
0,1,0,0,1,0.1811389337641357,3,5,3,4,5,3,5,5,3,3,4,5,4,5,0.0,0.000896860986547,0,4.071428571428571
1,0,0,1,1,0.1193457189014539,0,5,0,3,5,0,2,5,3,3,5,4,4,5,0.0,0.0,1,3.142857142857143
1,0,2,1,2,0.1241922455573505,2,1,1,3,4,2,4,4,2,3,3,1,3,4,0.0,0.0,0,2.642857142857143
1,1,3,0,1,0.4878836833602585,1,3,1,4,1,3,3,2,1,3,4,3,3,3,0.25,0.2565022421524663,0,2.5
1,1,2,1,1,0.104200323101777,4,1,1,1,5,2,3,4,4,4,4,4,4,4,0.0026595744680851,0.0,1,3.2142857142857144
0,1,2,1,0,0.4640549273021002,1,1,1,1,5,5,5,4,4,4,4,4,4,4,0.0,0.0,1,3.357142857142857
0,1,2,1,1,0.2893780290791599,2,5,5,5,2,2,2,2,4,1,4,1,4,2,0.0,0.0,0,2.9285714285714284
0,1,1,1,0,0.4394184168012924,1,1,1,1,4,5,5,5,5,5,5,5,5,3,0.0239361702127659,0.0412556053811659,1,3.642857142857143
0,1,3,0,1,0.1340872374798061,2,1,2,3,2,2,2,2,1,3,4,1,3,2,0.0062056737588652,0.0286995515695067,0,2.142857142857143
1,1,2,1,0,0.0755250403877221,5,5,5,5,4,4,5,4,4,4,4,5,4,3,0.0,0.0,1,4.357142857142857
0,1,2,1,0,0.6766962843295639,3,3,3,3,3,5,4,4,4,4,4,3,4,4,0.0,0.0035874439461883,1,3.642857142857143
1,1,2,1,0,0.2861470113085622,5,5,5,5,1,3,4,5,5,5,5,1,5,3,0.00177304964539,0.0,1,4.071428571428571
1,1,2,0,1,0.186389337641357,3,4,3,3,3,5,5,5,5,3,5,5,5,3,0.00177304964539,0.0,0,4.071428571428571
0,1,1,1,0,0.1966882067851373,2,1,1,1,2,3,4,2,2,2,2,4,2,1,0.0239361702127659,0.0251121076233183,0,2.071428571428572
0,1,1,1,1,0.1320678513731825,4,5,3,5,4,4,4,4,4,3,4,3,4,4,0.0,0.0116591928251121,0,3.928571428571429
0,1,1,1,0,0.5718901453957997,3,3,5,5,5,4,3,3,3,3,3,2,3,2,0.0,0.0304932735426008,0,3.357142857142857
0,0,1,1,1,0.1229806138933764,2,3,2,2,2,2,2,2,5,2,1,1,1,2,0.0,0.0017937219730941,0,2.071428571428572
0,1,0,0,1,0.1201534733441034,3,4,3,4,2,3,3,2,3,3,4,5,5,2,0.0,0.0,0,3.2857142857142856
1,1,0,0,0,0.5098949919224557,3,4,3,2,4,3,4,4,1,1,4,1,5,4,0.0132978723404255,0.0017937219730941,0,3.071428571428572
0,1,1,1,0,0.613691437802908,2,2,2,2,2,5,4,4,4,4,4,3,4,5,0.0035460992907801,0.0,1,3.357142857142857
1,0,2,1,0,0.2069870759289176,1,0,0,2,2,1,2,2,4,2,4,4,4,2,0.0,0.0,0,2.142857142857143
0,1,1,1,0,0.5062600969305332,3,2,2,2,3,3,3,2,5,4,4,3,3,3,0.1941489361702127,0.1910313901345291,0,3.0
0,1,0,0,1,0.1122778675282714,3,4,3,5,1,3,1,1,5,3,5,4,4,1,0.0,0.0,0,3.071428571428572
1,1,1,1,0,0.5593699515347335,5,5,5,5,4,4,4,4,1,2,5,2,4,4,0.0,0.0,1,3.857142857142857
1,1,2,1,0,0.3208804523424878,5,5,3,5,3,4,5,4,4,5,4,5,4,5,0.0851063829787234,0.0753363228699551,1,4.357142857142857
1,1,2,1,0,0.4026655896607431,3,3,3,3,3,5,4,5,5,5,5,4,5,5,0.0,0.0197309417040358,1,4.142857142857143
0,0,1,1,0,0.0157512116316639,3,3,3,1,3,3,3,3,4,4,4,4,4,3,0.0,0.0,0,3.2142857142857144
1,0,1,1,2,0.1443861066235864,1,1,1,4,4,1,4,4,4,4,4,1,4,4,0.076241134751773,0.0690582959641255,0,2.9285714285714284
1,0,1,1,0,0.1308562197092084,4,4,4,2,1,4,1,1,3,3,4,5,4,1,0.0,0.0017937219730941,0,2.9285714285714284
1,1,1,1,0,0.0809773828756058,3,3,3,3,2,5,4,4,4,4,4,4,4,3,0.000886524822695,0.0,1,3.571428571428572
0,1,1,1,0,0.7142568659127626,5,3,5,5,4,4,4,5,5,5,5,3,5,3,0.0062056737588652,0.0,1,4.357142857142857
1,1,3,0,2,0.132875605815832,1,3,1,4,3,1,5,3,3,1,3,3,3,2,0.0062056737588652,0.0,0,2.571428571428572
1,1,3,0,1,0.0278675282714054,3,5,3,3,3,5,5,1,1,3,1,3,1,5,0.0159574468085106,0.0224215246636771,0,3.0
0,0,2,1,1,0.0739095315024232,2,0,2,5,1,2,1,1,4,2,1,1,4,1,0.0070921985815602,0.0,0,1.9285714285714288
0,0,2,0,1,0.2722132471728594,4,4,4,3,4,4,4,4,3,4,3,3,4,4,0.00177304964539,0.0,1,3.7142857142857135
0,1,2,1,0,0.16781098546042,3,2,2,2,5,3,2,3,3,3,3,4,3,1,0.0,0.0,0,2.7857142857142856
0,1,1,1,0,0.4755654281098546,2,5,4,5,2,2,2,2,1,4,3,1,2,2,0.0,0.0,0,2.642857142857143
1,1,2,1,0,0.504442649434572,0,0,0,3,4,2,3,5,5,5,5,2,5,3,0.0,0.0,1,3.0
0,0,1,1,0,0.0369547657512116,4,4,4,4,3,4,3,3,3,1,3,2,4,3,0.0,0.0600896860986547,0,3.2142857142857144
1,1,3,0,2,0.1974959612277867,2,3,2,4,3,4,1,5,5,2,5,4,5,5,0.0,0.0,0,3.571428571428572
1,1,1,1,0,0.3665185783521809,4,4,5,4,5,4,4,4,4,4,4,4,4,5,0.0,0.0,1,4.214285714285714
0,1,2,1,0,0.4347738287560581,1,1,1,1,3,4,4,5,5,5,5,4,5,4,0.0363475177304964,0.0367713004484304,1,3.4285714285714284
1,1,2,1,0,0.3917609046849757,2,5,5,5,4,4,3,2,2,2,2,4,2,1,0.0283687943262411,0.0170403587443946,0,3.071428571428572
0,0,1,1,0,0.0502827140549273,2,2,2,2,2,2,2,2,2,3,2,2,3,2,0.0,0.0053811659192825,0,2.142857142857143
1,1,2,1,0,0.0838045234248788,5,5,5,5,2,4,4,4,4,4,4,4,4,4,0.027482269503546,0.0251121076233183,1,4.142857142857143
0,1,0,1,0,0.6288368336025849,3,3,3,3,5,5,5,5,3,5,5,4,5,5,0.0035460992907801,0.0,1,4.214285714285714
1,1,1,1,0,0.489297253634895,3,2,2,2,3,3,3,1,3,4,3,3,4,3,0.0345744680851063,0.0143497757847533,0,2.7857142857142856
0,1,0,0,0,0.1239903069466882,3,3,4,2,2,4,2,2,1,1,3,5,4,2,0.0984042553191489,0.0896860986547085,0,2.7142857142857144
0,1,1,1,1,0.0278675282714054,0,0,0,2,4,0,4,4,4,3,1,4,4,4,0.0,0.0,1,2.4285714285714284
0,1,2,0,1,0.1124798061389337,3,2,3,3,4,3,4,4,2,3,4,1,3,4,0.0398936170212766,0.0905829596412556,0,3.071428571428572
0,1,2,0,2,0.1916397415185783,3,4,3,4,4,3,4,4,4,5,4,3,4,4,0.0833333333333333,0.0654708520179372,0,3.7857142857142856
1,1,1,0,1,0.0543214862681744,3,3,1,4,2,1,3,2,1,3,3,4,3,2,0.0,0.0,0,2.5
0,1,2,1,0,0.6863893376413571,3,3,3,3,2,4,4,5,5,5,5,3,5,5,0.0,0.0,1,3.928571428571429
1,1,1,0,1,0.1231825525040387,4,4,3,2,2,3,2,2,3,2,4,5,4,2,0.0,0.0,0,3.0
0,1,1,0,1,0.0189822294022617,4,3,4,3,5,4,5,5,4,5,1,3,4,5,0.0,0.0,0,3.928571428571429
0,1,2,1,0,0.6603392568659129,2,2,2,2,2,4,5,4,4,4,4,3,4,4,0.0168439716312056,0.0242152466367713,1,3.2857142857142856
0,1,2,1,0,0.0803715670436187,1,1,1,1,2,4,1,4,4,4,4,2,4,5,0.0,0.0044843049327354,1,2.7142857142857144
0,1,2,1,0,0.276453957996769,3,5,5,5,4,3,2,3,3,3,3,1,3,4,0.000886524822695,0.0,0,3.357142857142857
1,1,0,0,1,0.1478190630048465,3,4,2,1,2,2,2,2,5,3,4,3,2,2,0.0390070921985815,0.0251121076233183,0,2.642857142857143
0,0,2,0,1,0.0207996768982229,4,1,4,3,4,4,4,4,4,2,3,3,3,4,0.0,0.0,0,3.357142857142857
1,1,2,1,0,0.2354604200323101,5,5,5,5,3,4,5,5,5,5,5,3,5,3,0.0,0.0,1,4.5
0,1,2,0,2,0.1637722132471728,2,3,2,5,3,2,3,3,1,5,5,5,5,3,0.0141843971631205,0.0080717488789237,0,3.357142857142857
0,1,1,1,0,0.0397819063004846,2,2,2,2,4,4,4,4,4,4,4,3,4,4,0.0,0.0,1,3.357142857142857
1,1,2,1,0,0.2180936995153473,1,1,1,1,2,5,4,2,2,2,2,5,2,4,0.0957446808510638,0.0896860986547085,1,2.4285714285714284
1,1,2,1,0,0.4476978998384491,5,5,5,5,3,4,4,4,4,4,4,4,4,3,0.0,0.0,1,4.142857142857143
1,1,1,1,0,0.3156300484652665,3,3,4,3,2,3,2,2,3,5,4,4,4,2,0.0,0.0,1,3.142857142857143
0,1,2,1,0,0.0444264943457189,1,1,1,1,3,4,5,4,4,4,4,4,4,3,0.0079787234042553,0.000896860986547,1,3.071428571428572
1,1,2,1,0,0.5224151857835219,4,4,5,4,3,5,5,4,4,4,4,5,4,3,0.0062056737588652,0.0044843049327354,1,4.142857142857143
0,1,2,0,1,0.3119951534733441,1,5,2,1,5,2,3,5,4,5,4,5,5,5,0.0097517730496453,0.0035874439461883,0,3.7142857142857135
0,1,1,0,1,0.0472536348949919,1,3,0,3,4,0,4,4,4,5,4,2,3,4,0.0053191489361702,0.0125560538116591,0,2.9285714285714284
1,1,2,0,1,0.1338852988691438,1,4,0,2,4,5,5,2,2,0,2,4,2,3,0.0035460992907801,0.0,0,2.571428571428572
0,0,1,1,1,0.1466074313408724,2,2,2,3,5,2,4,5,2,5,3,3,4,5,0.0,0.0,0,3.357142857142857
1,1,2,1,2,0.10359450726979,3,5,1,1,5,4,4,4,4,3,4,2,4,3,0.0,0.0,0,3.357142857142857
0,1,2,0,1,0.3289579967689822,1,4,1,4,5,1,5,5,4,3,5,4,4,5,0.0159574468085106,0.0,0,3.642857142857143
1,1,2,0,1,0.0516962843295638,3,4,3,3,5,4,4,2,2,3,2,1,2,4,0.0150709219858156,0.0071748878923766,0,3.0
0,1,2,0,1,0.1974959612277867,2,2,2,3,5,2,5,5,1,2,4,2,3,5,0.0,0.0,0,3.071428571428572
1,1,2,1,0,0.0369547657512116,4,5,4,4,3,5,4,4,4,4,4,5,4,5,0.0,0.0,1,4.214285714285714
0,0,1,1,1,0.1009693053311793,3,2,3,4,5,3,5,5,1,5,3,3,3,5,0.0,0.0143497757847533,0,3.571428571428572
1,1,2,1,1,0.1284329563812601,5,4,5,4,4,1,3,5,5,5,5,3,5,3,0.0,0.0170403587443946,1,4.071428571428571
1,1,1,1,2,0.5210016155088854,3,1,5,1,3,3,3,3,4,1,3,3,2,3,0.0,0.0,0,2.7142857142857144
1,1,1,1,0,0.4935379644588045,5,5,5,5,4,4,4,4,4,3,5,3,5,4,0.0,0.0089686098654708,1,4.285714285714286
0,0,0,1,1,0.1805331179321486,3,3,3,1,4,3,4,4,4,2,5,3,5,4,0.0053191489361702,0.0,0,3.4285714285714284
1,1,2,1,0,0.7552504038772214,3,3,3,3,5,4,5,5,5,5,5,4,5,5,0.0053191489361702,0.0,1,4.285714285714286
1,0,0,1,1,0.1928513731825525,2,2,2,5,1,2,1,1,5,5,5,5,4,1,0.0,0.0053811659192825,0,2.9285714285714284
0,1,1,1,1,0.1779079159935379,4,2,2,2,3,4,4,3,2,2,2,4,3,4,0.1462765957446808,0.1363228699551569,0,2.9285714285714284
1,1,1,1,0,0.1655896607431341,5,5,5,5,1,5,4,4,4,4,4,4,4,1,0.0159574468085106,0.032286995515695,1,3.928571428571429
0,1,1,0,1,0.2130452342487883,4,5,4,3,5,4,5,5,4,3,5,5,5,5,0.0,0.0044843049327354,0,4.428571428571429
0,1,3,0,1,0.2088045234248788,2,4,2,4,5,2,5,5,5,3,4,3,5,5,0.0,0.0,0,3.857142857142857
1,0,0,1,1,0.1197495961227786,0,0,0,4,3,0,3,3,2,1,4,4,1,3,0.0585106382978723,0.0439461883408071,1,2.0
1,1,0,1,0,0.0567447495961227,1,4,4,4,1,1,1,1,4,5,4,4,4,1,0.025709219858156,0.0260089686098654,0,2.7857142857142856
0,1,1,0,2,0.1019789983844911,3,4,3,3,4,3,4,4,5,5,5,5,5,4,0.0168439716312056,0.0116591928251121,0,4.071428571428571
0,1,2,1,0,0.1595315024232633,5,5,4,5,5,5,5,5,5,5,5,3,5,4,0.0159574468085106,0.0161434977578475,1,4.714285714285714
1,1,2,1,0,0.8014943457189015,2,2,2,2,5,4,5,5,5,5,5,5,5,3,0.0,0.0,1,3.928571428571429
1,1,1,0,0,0.4331583198707593,2,2,2,4,1,2,1,1,3,3,3,1,3,1,0.0150709219858156,0.0,0,2.071428571428572
1,0,1,1,1,0.1498384491114701,1,1,1,2,1,1,1,1,4,4,5,3,4,1,0.0,0.0,0,2.142857142857143
1,1,0,1,0,0.616518578352181,5,5,5,5,3,3,3,3,5,3,4,5,4,3,0.0159574468085106,0.0026905829596412,1,4.0
1,1,0,0,1,0.1052100161550888,2,5,2,3,3,2,3,3,5,4,5,3,5,3,0.0,0.0062780269058295,0,3.4285714285714284
1,1,1,0,1,0.0979402261712439,1,4,2,3,2,2,2,2,1,1,4,2,4,2,0.0212765957446808,0.0251121076233183,0,2.2857142857142856
1,1,2,1,0,0.515751211631664,3,3,3,3,5,5,5,5,2,4,5,5,5,5,0.0593971631205673,0.0708520179372197,1,4.142857142857143
0,1,1,0,1,0.2249596122778675,3,4,3,2,3,3,3,3,5,4,5,5,4,3,0.0,0.0,0,3.571428571428572
0,0,2,1,0,0.0829967689822294,5,5,5,1,4,5,5,4,3,3,4,5,4,4,0.0,0.0,1,4.071428571428571
1,1,3,0,2,0.186389337641357,3,5,3,5,2,4,5,5,5,3,5,3,5,5,0.0,0.0,0,4.142857142857143
0,1,2,1,0,0.2643376413570275,3,3,3,3,2,5,4,5,5,5,5,3,5,4,0.0,0.0,1,3.928571428571429
0,0,1,1,1,0.1805331179321486,3,2,2,4,3,2,2,4,2,3,3,2,3,2,0.0150709219858156,0.0089686098654708,0,2.642857142857143
0,1,2,1,0,0.4636510500807754,1,1,1,1,5,5,5,3,4,3,2,5,5,5,0.0,0.0017937219730941,1,3.2857142857142856
0,1,1,0,1,0.0724959612277867,2,4,2,2,3,2,3,3,3,5,5,3,4,3,0.0390070921985815,0.0376681614349775,0,3.142857142857143
1,0,1,1,0,0.2637318255250404,4,0,4,1,4,4,4,4,4,5,4,4,5,4,0.0097517730496453,0.0026905829596412,1,3.642857142857143
0,1,2,1,0,0.6663974151857835,2,4,4,4,3,4,3,2,2,2,2,4,2,4,0.0363475177304964,0.042152466367713,0,3.0
1,1,1,1,1,0.0541195476575121,2,2,2,2,2,2,2,2,3,4,3,2,2,2,0.0,0.0071748878923766,0,2.2857142857142856
1,1,1,1,0,0.1478190630048465,3,3,3,3,3,5,2,5,5,5,5,2,5,1,0.0,0.0,1,3.571428571428572
0,1,2,1,0,0.6756865912762521,5,5,5,5,2,5,4,2,2,2,2,5,2,4,0.0221631205673758,0.0331838565022421,1,3.571428571428572
1,1,2,0,2,0.1284329563812601,4,4,5,3,5,4,5,3,3,5,3,3,3,3,0.0062056737588652,0.0,0,3.7857142857142856
0,1,2,0,1,0.1900242326332795,3,4,3,1,2,3,2,2,3,4,4,4,5,2,0.0,0.0,0,3.0
0,1,3,0,1,0.5098949919224557,1,4,1,1,2,1,2,2,4,3,3,5,4,2,0.0,0.0,0,2.5
0,1,1,1,2,0.0686591276252019,2,3,3,3,2,2,2,2,1,4,3,1,3,2,0.0452127659574468,0.0600896860986547,0,2.357142857142857
1,1,1,1,0,0.4454765751211632,1,1,1,1,5,5,5,5,5,4,4,3,4,5,0.0,0.0,1,3.5
1,1,2,1,2,0.0854200323101777,3,4,4,4,5,4,4,3,3,3,3,2,3,4,0.0070921985815602,0.0089686098654708,0,3.5
1,1,0,1,2,0.0442245557350565,3,2,2,2,3,3,2,3,2,3,3,2,3,3,0.0,0.0,0,2.571428571428572
0,1,1,1,2,0.1859854604200323,2,1,1,1,2,2,2,2,1,4,4,1,4,2,0.0,0.0,0,2.071428571428572
1,1,2,1,1,0.0498788368336025,5,1,1,1,5,5,5,5,2,2,4,5,2,5,0.0,0.0,1,3.4285714285714284
0,1,1,1,1,0.132875605815832,1,3,3,3,1,1,1,1,3,3,4,4,3,1,0.0,0.0,0,2.2857142857142856
1,1,2,1,0,0.2817043618739903,4,4,4,4,2,5,4,5,5,5,5,3,5,5,0.0,0.0,1,4.285714285714286
1,1,1,1,1,0.132875605815832,0,1,1,3,3,1,3,3,3,1,4,3,2,3,0.0,0.0,1,2.2142857142857144
1,0,0,1,1,0.1502423263327948,3,3,3,4,5,3,3,5,3,5,5,2,3,5,0.0,0.0,0,3.7142857142857135
1,1,2,1,0,0.3600565428109855,5,5,5,5,4,5,4,2,2,2,2,3,2,5,0.0044326241134751,0.0,1,3.642857142857143
0,1,2,1,0,0.5864297253634896,2,2,2,2,2,5,5,3,3,3,3,3,3,3,0.0053191489361702,0.0,1,2.9285714285714284
1,1,3,1,0,0.3760096930533118,2,2,2,2,2,2,2,3,3,3,3,2,2,2,0.0,0.0,0,2.2857142857142856
0,1,1,0,0,0.1282310177705977,2,1,2,2,4,2,3,3,3,2,3,4,3,2,0.0,0.0,0,2.571428571428572
0,1,2,1,0,0.3459208400646203,1,3,3,3,3,3,2,3,3,3,1,3,3,2,0.0,0.0,0,2.571428571428572
0,1,1,1,1,0.1641760904684976,4,4,4,4,4,4,4,4,2,5,5,3,3,4,0.0115248226950354,0.0053811659192825,1,3.857142857142857
1,1,1,1,0,0.2915993537964458,4,4,4,4,4,4,5,5,5,5,5,3,5,5,0.0203900709219858,0.010762331838565,1,4.428571428571429
1,1,2,0,1,0.0951130856219709,4,5,4,3,3,5,5,5,5,4,5,4,5,4,0.0,0.0197309417040358,0,4.357142857142857
0,1,3,0,1,0.1352988691437803,3,4,3,2,4,3,4,4,5,2,5,5,5,4,0.0,0.0044843049327354,0,3.7857142857142856
1,1,1,0,1,0.0442245557350565,2,4,2,3,4,2,1,4,4,4,5,5,5,4,0.077127659574468,0.0591928251121076,0,3.5
0,1,2,1,0,0.3214862681744749,2,4,4,4,4,3,4,2,2,2,2,3,2,3,0.0,0.0035874439461883,0,2.9285714285714284
0,0,0,1,1,0.1795234248788368,3,3,3,4,4,3,4,4,3,5,2,2,4,4,0.0,0.0,0,3.4285714285714284
0,1,0,0,1,0.032108239095315,1,4,1,5,3,1,3,3,5,4,5,5,4,3,0.0319148936170212,0.0313901345291479,0,3.357142857142857
0,1,2,0,1,0.1526655896607431,1,4,1,4,1,1,1,1,4,3,3,5,3,1,0.0026595744680851,0.0,0,2.357142857142857
0,1,0,0,2,0.045638126009693,1,1,0,3,1,0,1,1,3,2,2,3,3,1,0.00177304964539,0.000896860986547,0,1.5714285714285714
1,1,1,0,2,0.1476171243941841,1,3,1,3,3,1,2,3,1,2,3,4,4,3,0.0558510638297872,0.0394618834080717,0,2.4285714285714284
1,0,1,1,0,0.1447899838449111,4,4,4,1,2,4,2,2,4,4,5,5,4,2,0.0,0.0,0,3.357142857142857
1,1,0,0,2,0.2172859450726979,1,1,1,4,5,1,5,5,2,5,4,3,3,5,0.0053191489361702,0.0,0,3.2142857142857144
1,1,3,0,2,0.1698303715670436,1,2,2,3,1,4,3,5,5,2,1,4,5,2,0.0079787234042553,0.0,0,2.857142857142857
1,1,1,0,1,0.1132875605815832,3,2,3,3,4,3,4,4,4,4,4,2,3,4,0.0,0.0,0,3.357142857142857
0,1,1,1,1,0.1126817447495961,4,2,2,2,4,4,4,4,5,4,4,4,5,4,0.0,0.0,1,3.7142857142857135
0,0,1,1,0,0.132875605815832,4,2,4,1,4,4,4,4,5,3,4,4,4,4,0.0,0.0,1,3.642857142857143
0,1,1,0,1,0.0690630048465266,2,5,2,3,5,2,5,5,4,2,3,3,4,5,0.0070921985815602,0.0,0,3.571428571428572
1,1,2,1,0,0.311389337641357,3,3,3,3,4,3,3,3,3,3,3,2,3,3,0.0301418439716312,0.0089686098654708,0,3.0
0,1,1,0,1,0.0496768982229402,4,3,4,1,1,4,1,1,4,4,3,2,1,1,0.0363475177304964,0.0448430493273542,1,2.4285714285714284
1,1,1,1,0,0.630048465266559,4,4,4,4,5,4,4,4,4,4,4,1,4,2,0.0106382978723404,0.0062780269058295,1,3.7142857142857135
1,1,1,1,0,0.5347334410339257,2,5,5,5,2,2,2,2,2,3,3,1,3,2,0.0,0.0053811659192825,0,2.7857142857142856
1,1,1,1,0,0.2382875605815832,4,4,3,4,5,5,5,5,5,5,5,3,1,5,0.0,0.0,1,4.214285714285714
0,1,1,0,1,0.0573505654281098,4,2,4,4,1,4,1,1,1,2,3,3,3,1,0.0,0.0,0,2.4285714285714284
0,1,2,1,0,0.0581583198707593,4,4,4,4,4,4,5,4,4,5,4,3,4,5,0.0026595744680851,0.0,1,4.142857142857143
1,0,1,1,0,0.1569063004846526,2,5,2,3,3,2,5,3,4,2,4,3,5,3,0.00177304964539,0.0,0,3.2857142857142856
0,1,2,1,0,0.4787964458804523,1,1,1,1,5,5,5,3,5,4,5,5,4,5,0.0,0.0,1,3.571428571428572
0,0,2,1,0,0.0698707592891761,1,1,1,3,1,1,1,1,5,5,5,5,5,1,0.0150709219858156,0.0089686098654708,0,2.571428571428572
0,0,1,1,1,0.1871970920840064,3,3,3,2,4,3,4,4,4,3,3,5,5,4,0.0,0.0,0,3.571428571428572
1,1,1,1,0,0.1619547657512116,4,4,3,4,4,4,4,4,1,5,3,2,4,4,0.0097517730496453,0.0,0,3.571428571428572
0,1,2,1,0,0.1611470113085622,2,2,2,2,4,3,2,4,4,4,4,3,4,4,0.0,0.0,1,3.142857142857143
0,1,2,1,0,0.1950726978998384,5,5,5,5,3,4,4,5,5,4,5,3,5,3,0.0,0.0,1,4.357142857142857
0,0,1,1,0,0.0795638126009693,4,0,3,3,5,3,5,5,5,5,4,4,4,5,0.0044326241134751,0.0,0,3.928571428571429
0,1,3,0,0,0.1033925686591276,3,2,3,2,2,2,2,2,2,3,4,1,2,4,0.0,0.0,0,2.4285714285714284
1,0,1,1,1,0.0236268174474959,2,3,1,4,2,1,2,2,1,5,1,2,2,2,0.0026595744680851,0.0071748878923766,0,2.142857142857143
0,1,1,0,1,0.0365508885298869,3,5,3,3,2,3,2,2,4,1,5,2,5,2,0.0035460992907801,0.0017937219730941,0,3.0
